ticker,pole,flag_depth,retrace,flag_bars,run_to_top_brk,run_to_top_flag,rsi_at_top,mr_at_top,next_pb,resume,leg2,fwd10,entry_brk,top_px,nl_px,leg2top_px
MSFT,9.409000061353705,4.219295171870518,0.4906247876585036,11,1.5549279544109618,6.529689284125601,60.91682227867524,-0.709190436386336,4.014746614123569,1,18.21173767521085,0.7222160489122054,74.7699966430664,75.97000122070312,72.91999816894531,86.19999694824219
MSFT,18.21173767521085,4.59396661794593,0.2981927295540251,15,10.566006197686278,16.76663690454378,70.27128651891684,-1.067517415713945,12.74070771588538,0,14.326606518558904,-1.0362712051711576,86.8499984741211,96.06999969482422,83.83000183105469,95.83999633789062
MSFT,14.326606518558913,5.196156007750395,0.41465428853481257,3,0.6750848783963537,6.971788697513065,55.00029986826749,-0.10210239254970432,10.448371303903881,0,11.472206768152438,-9.695463560790285,96.54000091552734,97.23999786376953,87.08000183105469,97.06999969482422
MSFT,14.836103211190753,5.310475695924157,0.41104751459107763,6,4.597938202327984,10.794672633480056,64.73646465702299,-0.6363031489169125,3.929357128690673,1,11.047790722347962,3.7331370079068726,108.22000122070312,113.25,108.80000305175781,120.81999969482422
MSFT,10.844672633480057,3.929357128690673,0.4016242069355867,4,6.2869096762839085,10.997790722347961,79.34161598844126,-1.4149718131174935,4.386693482159361,1,13.720566944867919,3.7757444216013347,113.62000274658203,120.81999969482422,115.5199966430664,131.3699951171875
MSFT,11.047790722347967,4.386693482159361,0.4409321573991501,4,8.565128922578074,13.670566944867918,83.16004418698262,-1.6517437133550672,6.340865122381602,0,6.0305638354424485,7.292275772436008,120.94999694824219,131.3699951171875,123.04000091552734,130.4600067138672
MSFT,13.720566944867915,6.340865122381602,0.5255517352421744,12,5.2772453007224165,12.433739325963094,72.38212111547017,-1.2306129056262636,4.096819666904148,1,6.743010047716913,4.23897076327624,131.39999389648438,138.39999389648438,132.72999572753906,141.67999267578125
MSFT,16.292741292499286,4.096819666904148,0.2924188023930891,1,1.9514390939200987,6.693010047716913,68.93638652666624,-1.1537151934396286,7.693389652713906,0,6.575933769527653,1.7566613021053668,138.89999389648438,141.67999267578125,130.77999877929688,139.3800048828125
MSFT,12.454833208192735,3.83606957607582,0.3463591660696556,3,9.70593605607714,14.63803916904784,72.07444638498053,-1.2535104983100949,4.750582898616466,1,19.038701985652363,3.732707527838275,153.24000549316406,168.19000244140625,160.1999969482422,190.6999969482422
MSFT,35.82854980137207,7.716666327582465,0.2925442426186244,2,3.6842333509225336,12.83302559620289,64.03842113484988,-0.9517070675028622,6.308998014835635,1,13.000917889853913,1.5877464390319007,180.75999450683594,187.50999450683594,175.67999267578125,198.52000427246094
