event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,tweezer_top,short,3376,2025-10-22,-9.12722827512117
candlestick,bullish_harami,long,2177,2021-01-13,9.084406559290407
candlestick,tweezer_top,short,2057,2020-07-23,9.05846582654549
candlestick,bearish_harami,short,2577,2022-08-16,-9.0321538995996
structure,double_top,short,2402,2021-12-03,9.011209173016788
candlestick,bearish_harami,short,1461,2018-03-12,-8.990041732079078
candlestick,bullish_harami,long,1492,2018-04-25,8.97363743000297
candlestick,tweezer_top,short,2861,2023-10-03,8.932014575910726
candlestick,bearish_engulfing,short,2394,2021-11-22,-8.91762786758373
candlestick,tweezer_bottom,long,3398,2025-11-21,8.893559206720656
candlestick,bearish_harami,short,3504,2026-04-28,-8.707960144500959
structure,hs_top,short,3504,2026-04-28,-8.707960144500959
candlestick,tweezer_top,short,2229,2021-03-30,8.687496185302734
candlestick,bearish_harami,short,2229,2021-03-30,8.687496185302734
candlestick,bearish_harami,short,2475,2022-03-21,8.685987346944046
candlestick,tweezer_bottom,long,1634,2018-11-14,-8.66038371061329
candlestick,tweezer_bottom,long,109,2012-10-23,8.615386180388622
candlestick,bearish_harami,short,2669,2022-12-27,8.607123053037283
candlestick,bearish_engulfing,short,989,2016-04-26,8.550933467906983
structure,double_bottom,long,110,2012-10-24,-8.523459239146053
candlestick,marubozu,long,419,2014-01-21,-8.511365040329455
candlestick,dark_cloud_cover,short,151,2012-12-26,8.48736318586936
candlestick,marubozu,short,348,2013-10-08,8.48536285912292
candlestick,marubozu,long,2485,2022-04-04,-8.444140429919596
candlestick,evening_star,short,1958,2020-03-03,-8.41895419219409
candlestick,hanging_man,short,2033,2020-06-18,-8.417394424365842
structure,double_bottom,long,395,2013-12-13,8.34583793775118
candlestick,tweezer_bottom,long,3434,2026-01-15,8.305412141178802
candlestick,bullish_harami,long,3434,2026-01-15,8.305412141178802
candlestick,bullish_harami,long,61,2012-08-15,-8.30188757331821
candlestick,inverted_hammer,long,233,2013-04-25,8.301454196488143
structure,double_bottom,long,3188,2025-01-23,8.285015234094683
candlestick,tweezer_top,short,430,2014-02-05,8.26499970710436
candlestick,bearish_engulfing,short,357,2013-10-21,-8.263690017337215
candlestick,tweezer_top,short,357,2013-10-21,-8.263690017337215
candlestick,bearish_engulfing,short,2060,2020-07-28,8.256561969038954
candlestick,morning_star,long,3006,2024-05-01,8.249279533898699
candlestick,bullish_engulfing,long,3006,2024-05-01,8.249279533898699
structure,double_bottom,long,2122,2020-10-23,-8.22712261327932
candlestick,bullish_engulfing,long,2227,2021-03-26,8.211441472012236
candlestick,bullish_harami,long,249,2013-05-17,-8.190474737258183
candlestick,tweezer_top,short,3290,2025-06-20,8.168836119861655
structure,double_bottom,long,2370,2021-10-19,-8.167884294043008
candlestick,bearish_harami,short,2797,2023-07-03,8.153278868598251
candlestick,tweezer_top,short,2797,2023-07-03,8.153278868598251
candlestick,marubozu,long,3050,2024-07-05,-8.103197136295577
structure,double_bottom,long,3050,2024-07-05,-8.103197136295577
candlestick,bearish_harami,short,1737,2019-04-16,8.044948723915804
candlestick,tweezer_top,short,1737,2019-04-16,8.044948723915804
candlestick,morning_star,long,1613,2018-10-16,-8.023684085596061
candlestick,bearish_harami,short,3184,2025-01-16,7.947001154905392
structure,double_top,short,3063,2024-07-24,7.906432694372008
candlestick,marubozu,long,238,2013-05-02,-7.904725793773405
candlestick,bullish_engulfing,long,2668,2022-12-23,7.9041017948919645
candlestick,hanging_man,short,1989,2020-04-16,7.841138907358156
candlestick,tweezer_top,short,1989,2020-04-16,7.841138907358156
candlestick,tweezer_top,short,282,2013-07-05,7.837504233225919
candlestick,marubozu,long,2472,2022-03-16,7.827924205266114
candlestick,hammer,long,3007,2024-05-02,7.815617665206243
candlestick,tweezer_top,short,545,2014-07-22,7.810024432346917
candlestick,bullish_harami,long,603,2014-10-13,7.809295443843359
structure,double_top,short,535,2014-07-08,7.807529432158956
candlestick,bullish_harami,long,2433,2022-01-19,-7.806871921946655
candlestick,shooting_star,short,166,2013-01-17,7.730596809019595
candlestick,bearish_harami,short,2909,2023-12-11,7.71027627471262
candlestick,bullish_harami,long,1777,2019-06-13,7.702709232500197
candlestick,bearish_engulfing,short,2718,2023-03-09,7.661400177169581
structure,bear_flag,short,3064,2024-07-25,7.659736376749565
structure,hs_top,short,2444,2022-02-03,-7.65898043228402
candlestick,tweezer_bottom,long,2671,2022-12-29,7.658405887968947
candlestick,marubozu,short,89,2012-09-25,7.642994006806074
candlestick,evening_star,short,319,2013-08-27,7.618568376043701
candlestick,marubozu,short,73,2012-08-31,7.58582989892636
candlestick,bearish_harami,short,3099,2024-09-13,7.584533261728925
candlestick,bullish_engulfing,long,1581,2018-08-30,-7.577126075272628
candlestick,tweezer_bottom,long,2353,2021-09-24,-7.573090751321591
candlestick,inverted_hammer,long,2376,2021-10-27,7.568382803928324
candlestick,bearish_engulfing,short,2463,2022-03-03,-7.567621085861642
candlestick,bullish_engulfing,long,2697,2023-02-07,-7.546180891109482
candlestick,bearish_engulfing,short,3214,2025-03-03,-7.53224436909792
candlestick,bearish_engulfing,short,35,2012-07-10,-7.499201634877219
candlestick,evening_star,short,35,2012-07-10,-7.499201634877219
candlestick,morning_star,long,3430,2026-01-09,-7.493951953015658
candlestick,hanging_man,short,2346,2021-09-15,-7.47754090944371
candlestick,tweezer_top,short,2346,2021-09-15,-7.47754090944371
candlestick,bearish_engulfing,short,860,2015-10-20,7.422677266229059
structure,double_top,short,2432,2022-01-18,-7.392735962561267
structure,double_top,short,1952,2020-02-24,-7.388402620996526
candlestick,tweezer_bottom,long,212,2013-03-26,7.378027282425307
candlestick,inverted_hammer,long,212,2013-03-26,7.378027282425307
candlestick,bullish_harami,long,2824,2023-08-10,-7.355920374411787
