event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,shooting_star,short,548,2013-08-16,-1.3166622404627863
candlestick,bearish_engulfing,short,1264,2016-06-21,-1.3116198763713733
candlestick,three_white_soldiers,long,3317,2024-08-19,-1.3076899601862981
candlestick,bullish_engulfing,long,53,2011-08-26,1.306684085944675
candlestick,bullish_engulfing,long,318,2012-09-14,-1.3005699565187543
candlestick,tweezer_top,short,715,2014-04-16,1.2980015648717749
candlestick,hanging_man,short,715,2014-04-16,1.2980015648717749
candlestick,bullish_engulfing,long,345,2012-10-23,1.2976409323500355
candlestick,tweezer_top,short,2150,2019-12-27,1.2918468033571655
candlestick,bearish_engulfing,short,2150,2019-12-27,1.2918468033571655
candlestick,bullish_harami,long,763,2014-06-25,1.2896318854176416
candlestick,tweezer_bottom,long,763,2014-06-25,1.2896318854176416
candlestick,bearish_harami,short,3318,2024-08-20,-1.2888010920616404
candlestick,tweezer_top,short,3318,2024-08-20,-1.2888010920616404
candlestick,bullish_engulfing,long,364,2012-11-21,1.2690342787207896
candlestick,bullish_engulfing,long,3700,2026-03-02,1.2549367593920198
structure,double_bottom,long,1736,2018-05-07,-1.2546255198460745
candlestick,bearish_harami,short,1786,2018-07-18,1.2475136077616737
candlestick,tweezer_top,short,1786,2018-07-18,1.2475136077616737
candlestick,tweezer_top,short,2538,2021-07-14,-1.2473828809169962
candlestick,tweezer_top,short,2376,2020-11-18,-1.247327528137964
candlestick,piercing,long,1453,2017-03-22,1.2306784324443052
candlestick,morning_star,long,493,2013-05-30,-1.2303490053480397
candlestick,bearish_engulfing,short,3671,2026-01-16,1.2296668621913287
candlestick,marubozu,long,2071,2019-09-05,1.223986324478676
candlestick,bearish_engulfing,short,187,2012-03-09,-1.2145753547099776
candlestick,shooting_star,short,420,2013-02-13,1.2126100108049682
candlestick,bearish_engulfing,short,420,2013-02-13,1.2126100108049682
candlestick,bullish_engulfing,long,622,2013-12-02,-1.206352560668444
candlestick,bearish_engulfing,short,3410,2024-12-31,1.2063522652241057
candlestick,tweezer_top,short,818,2014-09-12,-1.2029227724540243
